"year"	"sex"	"name"	"n"	"prop"
1897	"F"	"Jennie"	1074	0.00432579608342261
1897	"F"	"Ruby"	1025	0.00412843667179533
1897	"F"	"Viola"	1017	0.00409621472703985
1897	"F"	"Mamie"	1006	0.00405190955300107
1897	"M"	"Roy"	999	0.00819235216453589
1897	"F"	"Marion"	994	0.00400357663586786
1897	"F"	"Lucy"	984	0.00396329920492351
1897	"F"	"Maude"	984	0.00396329920492351
1897	"F"	"Lula"	971	0.00391093854469586
1897	"F"	"Stella"	966	0.00389079982922369
1897	"F"	"Katherine"	962	0.00387468885684596
1897	"F"	"Ada"	956	0.00385052239827935
1897	"F"	"Fannie"	956	0.00385052239827935
1897	"F"	"Beatrice"	942	0.00379413399495727
1897	"M"	"Paul"	923	0.00756911015802465
1897	"F"	"Dora"	862	0.00347191454740251
1897	"M"	"Harold"	860	0.0070524753368377
1897	"M"	"Raymond"	837	0.00686386262434088
1897	"M"	"Louis"	831	0.00681465930803736
1897	"M"	"Earl"	829	0.00679825820260286
1897	"M"	"Carl"	828	0.0067900576498856
1897	"F"	"Willie"	818	0.00329469385124739
1897	"F"	"Nora"	812	0.00327052739268079
1897	"M"	"Joe"	798	0.00654404106836801
1897	"M"	"Ernest"	785	0.00643743388304372
1897	"F"	"Pauline"	778	0.00313358412747001
1897	"F"	"Vera"	776	0.00312552864128114
1898	"F"	"Mary"	14406	0.0525482586048412
1898	"M"	"John"	8159	0.0617600750900778
1898	"M"	"William"	7400	0.0560147757895056
1898	"F"	"Anna"	5773	0.0210579686884457
1898	"M"	"James"	5321	0.0402776516183728
1898	"F"	"Helen"	5230	0.0190772867210412
1898	"M"	"George"	4853	0.0367350955279014
1898	"F"	"Margaret"	4696	0.0171294337365219
1898	"F"	"Ruth"	4249	0.0154989275865591
1898	"F"	"Florence"	3790	0.0138246494594161
1898	"F"	"Elizabeth"	3659	0.0133468053751988
1898	"M"	"Charles"	3557	0.0269249402004421
1898	"F"	"Ethel"	3531	0.0128799042852766
1898	"F"	"Marie"	3435	0.0125297284678349
1898	"M"	"Joseph"	3171	0.0240030883822327
1898	"F"	"Lillian"	3061	0.0111655018457184
1898	"M"	"Robert"	2932	0.0221939625155176
1898	"M"	"Frank"	2925	0.0221409755654465
1898	"F"	"Alice"	2846	0.0103812539212396
1898	"F"	"Edna"	2813	0.010260880983994
1898	"F"	"Emma"	2788	0.0101696893648686
1898	"F"	"Clara"	2731	0.00996177247326262
1898	"F"	"Grace"	2726	0.00994353414943753
1898	"F"	"Bessie"	2647	0.00965536863300115
1898	"F"	"Bertha"	2642	0.00963713030917607
1898	"F"	"Annie"	2470	0.00900973196959307
1898	"F"	"Hazel"	2439	0.00889665436187753
1898	"F"	"Rose"	2436	0.00888571136758247
1898	"F"	"Minnie"	2409	0.008787224418927
1898	"F"	"Frances"	2379	0.00867779447597648
1898	"M"	"Edward"	2337	0.0176900717594695
1898	"F"	"Mabel"	2331	0.00850270656725564
1898	"F"	"Gertrude"	2302	0.00839692428907014
1898	"F"	"Martha"	2184	0.00796649984679808
1898	"M"	"Thomas"	2161	0.0163578284433948
1898	"F"	"Pearl"	2158	0.00787166056290763
1898	"M"	"Henry"	2145	0.0162367154146607
1898	"F"	"Gladys"	2136	0.00779141193807724
1898	"M"	"Harry"	2129	0.0161156023859267
1898	"F"	"Mildred"	2103	0.00767103900083167
1898	"F"	"Ida"	2090	0.00762361935888644
1898	"F"	"Myrtle"	2090	0.00762361935888644
1898	"F"	"Esther"	2047	0.00746676977399069
1898	"M"	"Walter"	2002	0.01515426772035
1898	"F"	"Edith"	1981	0.00722602389949954
1898	"F"	"Elsie"	1919	0.00699986868406846
1898	"F"	"Irene"	1902	0.00693785838306316
1898	"F"	"Eva"	1823	0.00664969286662679
1898	"F"	"Nellie"	1810	0.00660227322468156
1898	"F"	"Sarah"	1800	0.00656579657703138
1898	"F"	"Laura"	1768	0.00644907130455083
1898	"F"	"Ella"	1715	0.0062557450720049
1898	"F"	"Agnes"	1708	0.00623021141864978
1898	"F"	"Catherine"	1705	0.00621926842435473
1898	"F"	"Louise"	1693	0.00617549644717452
1898	"F"	"Dorothy"	1671	0.00609524782234414
1898	"M"	"Arthur"	1619	0.0122551245950283
1898	"F"	"Lillie"	1522	0.00555174577235654
1898	"F"	"Julia"	1462	0.00533288588645549
1898	"M"	"Fred"	1447	0.0109531595361371
1898	"F"	"Josephine"	1425	0.00519792229014985
1898	"M"	"Albert"	1417	0.0107260726072607
1898	"F"	"Carrie"	1371	0.0050009483928389
1898	"F"	"Hattie"	1328	0.00484409880794315
1898	"M"	"Clarence"	1326	0.0100372422563357
1898	"F"	"Lena"	1320	0.00481491748982302
1898	"F"	"Mattie"	1314	0.00479303150123291
1898	"F"	"Cora"	1304	0.00475655485358274
1898	"F"	"Alma"	1299	0.00473831652975765
1898	"F"	"Viola"	1272	0.00463982958110218
1898	"F"	"Blanche"	1269	0.00462888658680713
1898	"F"	"Jessie"	1244	0.00453769496768169
1898	"F"	"Mae"	1239	0.0045194566438566
1898	"F"	"Jennie"	1194	0.00435531172943082
1898	"F"	"Ruby"	1191	0.00434436873513577
1898	"F"	"Lucy"	1144	0.00417292849117995
1898	"M"	"Willie"	1134	0.00858388591152693
1898	"F"	"Beatrice"	1122	0.00409267986634956
1898	"M"	"Dewey"	1115	0.00844006418990523
1898	"F"	"Marion"	1086	0.00396136393480893
1898	"F"	"Fannie"	1085	0.00395771627004392
1898	"F"	"Mamie"	1084	0.0039540686052789
1898	"F"	"Lula"	1069	0.00389935363380364
1898	"F"	"Stella"	1062	0.00387381998044852
1898	"M"	"Roy"	1049	0.00794047294637721
1898	"F"	"Ada"	1022	0.00372791338984782
1898	"F"	"Maude"	1009	0.00368049374790259
1898	"M"	"Paul"	991	0.00750143821721622
1898	"M"	"Harold"	963	0.0072894904169316
1898	"F"	"Dora"	929	0.0033886805667012
1898	"M"	"Raymond"	929	0.00703212523087171
1898	"M"	"Carl"	919	0.00695642958791292
1898	"F"	"Katherine"	914	0.00333396559522594
1898	"F"	"Pauline"	900	0.00328289828851569
1898	"M"	"Earl"	883	0.00668392527326127
1898	"F"	"Willie"	878	0.00320264966368531
1898	"F"	"Maggie"	876	0.00319535433415527
1898	"F"	"Vera"	875	0.00319170666939026
1898	"M"	"Richard"	873	0.00660822963030248
1898	"F"	"Nora"	868	0.00316617301603513
1899	"F"	"Mary"	13172	0.0532221373706519
1899	"M"	"John"	6990	0.0606781367732079
1899	"M"	"William"	6086	0.0528307783121235
1899	"F"	"Anna"	5115	0.020667418209147
1899	"F"	"Helen"	5048	0.0203967012941885
1899	"M"	"James"	4598	0.0399138873938784
1899	"F"	"Margaret"	4249	0.0171683010695338
1899	"M"	"George"	4019	0.034887758468029
1899	"F"	"Ruth"	3912	0.0158066353928022
1899	"F"	"Florence"	3314	0.0133903859130231
1899	"F"	"Elizabeth"	3287	0.0132812910368458
1899	"F"	"Marie"	3156	0.0127519788598373
1899	"M"	"Charles"	3147	0.0273181826073369
1899	"F"	"Ethel"	2999	0.0121176123576211
1899	"F"	"Lillian"	2703	0.0109216092706401
1899	"M"	"Joseph"	2679	0.0232556120765986
1899	"M"	"Robert"	2609	0.0226479626382402
1899	"M"	"Frank"	2550	0.0221358009687668
1899	"F"	"Edna"	2534	0.0102387561567895
1899	"F"	"Alice"	2523	0.0101943100961247
1899	"F"	"Emma"	2445	0.00987914712050135
1899	"F"	"Clara"	2441	0.00986298491662323
1899	"F"	"Grace"	2353	0.00950741643130457
1899	"F"	"Bertha"	2294	0.00926902392410229
1899	"F"	"Mildred"	2291	0.0092569022711937
1899	"F"	"Annie"	2289	0.00924882116925464
1899	"F"	"Bessie"	2280	0.00921245621052887
1899	"F"	"Gladys"	2228	0.0090023475601133
1899	"F"	"Rose"	2197	0.00887709048005786
1899	"F"	"Mabel"	2127	0.00859425191219075
1899	"F"	"Gertrude"	2111	0.00852960309667826
1899	"F"	"Frances"	2058	0.00831545389529316
1899	"F"	"Minnie"	2036	0.0082265617739635
1899	"F"	"Hazel"	2033	0.00821444012105491
1899	"F"	"Pearl"	1999	0.00807706138809088
1899	"F"	"Martha"	1907	0.0077053306988941
1899	"M"	"Edward"	1901	0.0165020226045591
1899	"M"	"Henry"	1831	0.0158943731662008
1899	"F"	"Esther"	1823	0.00736592441745356
1899	"F"	"Myrtle"	1821	0.0073578433155145
1899	"M"	"Thomas"	1811	0.0157207590409556
1899	"F"	"Ida"	1804	0.00728915394903249
1899	"F"	"Edith"	1793	0.00724470788836766
1899	"M"	"Walter"	1749	0.0151825552526954
1899	"M"	"Harry"	1732	0.0150349832462369
1899	"F"	"Elsie"	1706	0.00689317995401853
1899	"F"	"Irene"	1703	0.00688105830110994
1899	"F"	"Dorothy"	1687	0.00681640948559746
1899	"F"	"Catherine"	1628	0.00657801697839517
1899	"F"	"Agnes"	1611	0.00650932761191316
1899	"F"	"Sarah"	1587	0.00641235438864444
1899	"F"	"Eva"	1582	0.00639215163379678
1899	"F"	"Louise"	1536	0.0062062862891984
1899	"F"	"Nellie"	1510	0.00610123196399061
1899	"F"	"Ella"	1502	0.00606890755623437
1899	"F"	"Laura"	1472	0.00594769102714846
1899	"F"	"Josephine"	1388	0.00560828474570792
1899	"M"	"Arthur"	1357	0.0117797183978889
1899	"F"	"Lillie"	1350	0.00545474380886578
1899	"F"	"Carrie"	1346	0.00543858160498766
1899	"F"	"Julia"	1297	0.00524059460748068
1899	"M"	"Albert"	1210	0.0105036545773364
1899	"M"	"Fred"	1182	0.0102605948019931
1899	"F"	"Mattie"	1171	0.00473148518531987
1899	"F"	"Lena"	1159	0.00468299857368551
1899	"F"	"Viola"	1156	0.00467087692077692
1899	"F"	"Alma"	1146	0.00463047141108162
1899	"M"	"Clarence"	1139	0.00988732443271585
1899	"F"	"Ruby"	1103	0.00445672771939182
1899	"M"	"Willie"	1088	0.00944460841334051
1899	"F"	"Hattie"	1087	0.00439207890387933
1899	"F"	"Jessie"	1082	0.00437187614903168
1899	"F"	"Blanche"	1063	0.00429510568061061
1899	"F"	"Beatrice"	1061	0.00428702457867155
1899	"F"	"Jennie"	1061	0.00428702457867155
1899	"F"	"Cora"	1056	0.0042668218238239
1899	"F"	"Mae"	1035	0.00418197025346376
1899	"F"	"Lucy"	1018	0.00411328088698175
1899	"F"	"Ada"	984	0.00397590215401772
1899	"F"	"Stella"	975	0.00393953719529195
1899	"F"	"Marion"	973	0.00393145609335289
1899	"F"	"Mamie"	966	0.00390317223656618
1899	"F"	"Katherine"	942	0.00380619901329745
1899	"M"	"Harold"	914	0.00793416552370701
1899	"M"	"Roy"	912	0.00791680411118249
1899	"F"	"Maude"	908	0.00366882028033343
1899	"F"	"Lula"	894	0.00361225256676
1899	"F"	"Fannie"	886	0.00357992815900376
1899	"M"	"Paul"	885	0.00768242504210143
1899	"M"	"Raymond"	869	0.00754353374190524
1899	"F"	"Vera"	864	0.0034910360376741
1899	"M"	"Earl"	821	0.00712685984131669
1899	"F"	"Maggie"	814	0.00328900848919759
1899	"F"	"Lucille"	812	0.00328092738725853
1899	"F"	"Pauline"	811	0.003276886836289
1899	"F"	"Willie"	806	0.00325668408144135
1899	"F"	"Evelyn"	802	0.00324052187756322
1899	"M"	"Joe"	780	0.00677095088456397
1899	"F"	"Virginia"	776	0.00313546755235544
1899	"M"	"Carl"	774	0.0067188666469904
1900	"F"	"Mary"	16707	0.052571957217434
1900	"M"	"John"	9830	0.0606217584626865
1900	"M"	"William"	8579	0.0529068225688085
1900	"M"	"James"	7245	0.0446800244213798
1900	"F"	"Helen"	6343	0.0199595334069662
1900	"F"	"Anna"	6114	0.019238938554342
1900	"M"	"George"	5403	0.033320382601617
1900	"F"	"Margaret"	5306	0.0166964030044715
1900	"F"	"Ruth"	4765	0.014994036998927
1900	"M"	"Charles"	4101	0.025290928937485
1900	"F"	"Elizabeth"	4096	0.0128888930844921
1900	"F"	"Florence"	3920	0.0123350734597678
1900	"F"	"Ethel"	3896	0.0122595526018509
1900	"F"	"Marie"	3856	0.0121336845053226
1900	"M"	"Robert"	3823	0.0235764987388454
1900	"M"	"Joseph"	3714	0.0229042940926162
1900	"M"	"Frank"	3477	0.0214427115132005
1900	"F"	"Lillian"	3414	0.0107428420386856
1900	"F"	"Annie"	3324	0.010459638821497
1900	"F"	"Edna"	3102	0.00976107088576526
1900	"F"	"Emma"	3095	0.00973904396887282
1900	"F"	"Alice"	3059	0.0096257626819974
1900	"F"	"Bessie"	3044	0.00957856214579931
1900	"F"	"Bertha"	3019	0.00949989458546916
1900	"F"	"Grace"	2943	0.0092607452020655
1900	"F"	"Rose"	2845	0.0089523683655713
1900	"F"	"Clara"	2826	0.00889258101972038
1900	"F"	"Mildred"	2800	0.00881076675697703
1900	"F"	"Gladys"	2733	0.00859993769529222
1900	"M"	"Edward"	2720	0.0167742810802144
1900	"F"	"Minnie"	2673	0.00841113555049985
1900	"M"	"Henry"	2606	0.0160712413584701
1900	"F"	"Gertrude"	2580	0.00811849222607169
1900	"M"	"Thomas"	2557	0.0157690576184221
1900	"F"	"Pearl"	2512	0.00790451646197367
1900	"F"	"Mabel"	2509	0.00789507635473406
1900	"F"	"Frances"	2495	0.00785102252094917
1900	"F"	"Dorothy"	2491	0.00783843571129635
1900	"F"	"Martha"	2437	0.00766851378098322
1900	"F"	"Hazel"	2425	0.00763075335202475
1900	"M"	"Walter"	2298	0.0141718007067399
1900	"F"	"Ida"	2285	0.00719021501417589
1900	"M"	"Harry"	2271	0.0140052912989584
1900	"F"	"Irene"	2264	0.00712413426349857
1900	"F"	"Myrtle"	2252	0.00708637383454009
1900	"M"	"Willie"	2113	0.0130309029126812
1900	"F"	"Eva"	2089	0.0065734613411875
1900	"F"	"Catherine"	2081	0.00654828772188185
1900	"F"	"Louise"	2070	0.00651367399533659
1900	"F"	"Edith"	2068	0.00650738059051017
1900	"F"	"Sarah"	2055	0.0064664734591385
1900	"F"	"Elsie"	2045	0.00643500643500643
1900	"F"	"Esther"	2017	0.00634689876743666
1900	"F"	"Lillie"	2004	0.00630599163606499
1900	"F"	"Agnes"	1914	0.00602278841887644
1900	"F"	"Ella"	1911	0.00601334831163682
1900	"M"	"Arthur"	1853	0.011427478985896
1900	"F"	"Nellie"	1850	0.00582139946443125
1900	"F"	"Mattie"	1834	0.00577105222581995
1900	"F"	"Laura"	1824	0.00573958520168789
1900	"F"	"Julia"	1766	0.00555707646172194
1900	"F"	"Josephine"	1743	0.0054847023062182
1900	"M"	"Albert"	1741	0.0107367732943578
1900	"F"	"Carrie"	1711	0.0053840078289956
1900	"F"	"Viola"	1674	0.00526757983970698
1900	"M"	"Fred"	1646	0.0101509068595709
1900	"F"	"Hattie"	1553	0.00488682884770904
1900	"F"	"Ruby"	1541	0.00484906841875057
1900	"F"	"Lena"	1506	0.00473893383428836
1900	"M"	"Clarence"	1483	0.00914568339777864
1900	"F"	"Jessie"	1422	0.00447461083157905
1900	"F"	"Mae"	1406	0.00442426359296775
1900	"F"	"Cora"	1389	0.00437076965194325
1900	"F"	"Beatrice"	1382	0.0043487427350508
1900	"F"	"Alma"	1372	0.00431727571091874
1900	"F"	"Willie"	1351	0.00425119496024141
1900	"F"	"Mamie"	1337	0.00420714112645653
1900	"F"	"Blanche"	1332	0.0041914076143905
1900	"M"	"Paul"	1288	0.00794311545268974
1900	"F"	"Lucy"	1246	0.00392079120685478
1900	"M"	"Harold"	1246	0.0076841008183629
1900	"F"	"Lula"	1237	0.00389247088513592
1900	"F"	"Fannie"	1236	0.00388932418272272
1900	"M"	"Roy"	1215	0.00749292335016928
1900	"F"	"Jennie"	1204	0.00378862970550012
1900	"F"	"Katherine"	1201	0.0037791895982605
1900	"F"	"Marion"	1197	0.00376660278860768
1900	"F"	"Lucille"	1182	0.00371940225240959
1900	"M"	"Joe"	1179	0.00727091080646057
1900	"F"	"Stella"	1177	0.00370366874034356
1900	"M"	"Raymond"	1150	0.00709206736847299
1900	"M"	"Richard"	1142	0.00704273124764883
1900	"M"	"Charlie"	1124	0.00693172497579447
1900	"F"	"Rosa"	1118	0.0035180132979644
1900	"F"	"Evelyn"	1116	0.00351171989313799
1900	"F"	"Pauline"	1104	0.00347395946417951
1900	"F"	"Ada"	1101	0.00346451935693989
1900	"M"	"Louis"	1098	0.00677138258311595
1900	"F"	"Thelma"	1094	0.00344249244004745
1900	"F"	"Virginia"	1069	0.0033638248797173
1901	"F"	"Mary"	13136	0.0516689349182249
1901	"M"	"John"	6899	0.0596804470626909
1901	"M"	"William"	5990	0.0518170572409796
1901	"F"	"Helen"	5247	0.0206384669241722
1901	"F"	"Anna"	4923	0.019364050441719
1901	"M"	"James"	4735	0.0409605619425774
1901	"F"	"Margaret"	4424	0.017401291723373
1901	"F"	"Ruth"	3974	0.0156312688310769
1901	"M"	"George"	3609	0.0312199932525368
1901	"F"	"Elizabeth"	3216	0.0126497636036093
1901	"F"	"Marie"	3157	0.0124176939355082
1901	"F"	"Florence"	3131	0.0123154259461756
1901	"F"	"Ethel"	3067	0.012063689357049
1901	"M"	"Charles"	3049	0.0263756606891063
1901	"M"	"Joseph"	2766	0.0239275426258013
1901	"F"	"Lillian"	2681	0.0105454030538795
1901	"F"	"Gladys"	2676	0.010525736132854
1901	"F"	"Alice"	2562	0.0100773303334723
1901	"M"	"Robert"	2543	0.0219984601942923
1901	"F"	"Edna"	2488	0.00978625990229474
1901	"F"	"Mildred"	2424	0.00953452331316818
1901	"M"	"Frank"	2402	0.0207787264595715
1901	"F"	"Grace"	2398	0.00943225532383552
1901	"F"	"Annie"	2396	0.00942438855542532
1901	"F"	"Emma"	2374	0.00933785410291306
1901	"F"	"Clara"	2319	0.00912151797163243
1901	"F"	"Bertha"	2257	0.00887764815091609
1901	"F"	"Rose"	2212	0.00870064586168648
1901	"F"	"Bessie"	2183	0.00858657771973851
1901	"F"	"Dorothy"	2173	0.00854724387768748
1901	"F"	"Hazel"	2097	0.0082483066780997
1901	"F"	"Mabel"	2097	0.0082483066780997
1901	"F"	"Frances"	2071	0.00814603868876704
1901	"F"	"Minnie"	2026	0.00796903639953743
1901	"F"	"Gertrude"	1964	0.00772516657882109
1901	"M"	"Edward"	1917	0.0165831884358861
1901	"F"	"Myrtle"	1892	0.00744196291605371
1901	"F"	"Martha"	1886	0.0074183626108231
1901	"F"	"Irene"	1879	0.00739082892138738
1901	"M"	"Henry"	1870	0.0161766105243125
1901	"F"	"Pearl"	1866	0.00733969492672105
1901	"F"	"Edith"	1863	0.00732789477410575
1901	"F"	"Esther"	1844	0.0072531604742088
1901	"F"	"Ida"	1835	0.00721776001636288
1901	"M"	"Thomas"	1820	0.0157440808311491
1901	"F"	"Elsie"	1747	0.00687162220631387
1901	"M"	"Walter"	1719	0.0148703708509589
1901	"F"	"Louise"	1640	0.00645075009636791
1901	"F"	"Eva"	1617	0.00636028225965056
1901	"F"	"Catherine"	1599	0.00628948134395872
1901	"M"	"Harry"	1594	0.0137890466180503
1901	"F"	"Agnes"	1525	0.00599841091278114
1901	"F"	"Sarah"	1514	0.00595514368652501
1901	"F"	"Nellie"	1454	0.00571914063421887
1901	"F"	"Ella"	1435	0.00564440633432192
1901	"F"	"Josephine"	1434	0.00564047295011682
1901	"F"	"Laura"	1402	0.00551460465555354
1901	"F"	"Lillie"	1382	0.0054359369714515
1901	"F"	"Julia"	1362	0.00535726928734945
1901	"F"	"Viola"	1331	0.00523533437699128
1901	"M"	"Arthur"	1329	0.0114966392442841
1901	"M"	"Albert"	1317	0.0113928321179249
1901	"M"	"Willie"	1294	0.0111938684590697
1901	"F"	"Carrie"	1247	0.00490493010376268
1901	"F"	"Ruby"	1225	0.00481839565125042
1901	"F"	"Mattie"	1224	0.00481446226704532
1901	"F"	"Lena"	1216	0.0047829951934045
1901	"M"	"Clarence"	1196	0.0103461102604694
1901	"F"	"Alma"	1195	0.00470039412509735
1901	"F"	"Beatrice"	1183	0.00465319351463612
1901	"F"	"Mae"	1140	0.00448405799381672
1901	"M"	"Fred"	1133	0.00980112284708345
1901	"F"	"Jessie"	1116	0.00438965677289426
1901	"F"	"Hattie"	1106	0.00435032293084324
1901	"F"	"Thelma"	1090	0.0042873887835616
1901	"F"	"Cora"	1027	0.00403958557864015
1901	"F"	"Blanche"	1025	0.00403171881022995
1901	"F"	"Mamie"	992	0.00390191713146157
1901	"F"	"Lucy"	979	0.00385078313679524
1901	"F"	"Evelyn"	966	0.0037996491421289
1901	"F"	"Marion"	963	0.0037878489895136
1901	"F"	"Pauline"	938	0.00368951438438604
1901	"F"	"Stella"	928	0.00365018054233501
1901	"M"	"Paul"	924	0.00799314872966029
1901	"M"	"Roy"	917	0.00793259457261741
1901	"M"	"Harold"	915	0.00791529338489087
1901	"F"	"Ada"	913	0.00359117977925848
1901	"F"	"Lula"	905	0.00355971270561766
1901	"F"	"Willie"	901	0.00354397916879725
1901	"F"	"Jennie"	898	0.00353217901618194
1901	"F"	"Lucille"	894	0.00351644547936153
1901	"F"	"Katherine"	890	0.00350071194254112
1901	"M"	"Raymond"	888	0.00768172735058262
1901	"F"	"Fannie"	873	0.00343384441105438
1901	"F"	"Vera"	860	0.00338271041638805
1901	"F"	"Beulah"	859	0.00337877703218295
1901	"F"	"Rosa"	845	0.00332370965331152
1901	"F"	"Virginia"	825	0.00324504196920947
1901	"F"	"Maude"	819	0.00322144166397885
1901	"M"	"Earl"	818	0.00707618578015381
1902	"F"	"Mary"	14486	0.0516733371858257
1902	"M"	"John"	7907	0.0595635372017868
1902	"M"	"William"	6616	0.0498384168618973
1902	"F"	"Helen"	5967	0.0212850202255848
1902	"M"	"James"	5592	0.0421246111081816
1902	"F"	"Anna"	5288	0.0188629440175788
1902	"F"	"Margaret"	5011	0.0178748510726338
1902	"F"	"Ruth"	4384	0.015638265236964
1902	"M"	"George"	4223	0.0318119157206457
1902	"F"	"Elizabeth"	3694	0.0131769506809637
1902	"F"	"Florence"	3509	0.012517033010152
1902	"F"	"Marie"	3423	0.0122102604712882
1902	"M"	"Charles"	3361	0.0253184581428109
1902	"F"	"Ethel"	3295	0.0117536687855375
1902	"M"	"Robert"	3180	0.0239549827117342
1902	"F"	"Alice"	3135	0.011182929178349
1902	"M"	"Joseph"	3098	0.0233372756103624
1902	"F"	"Lillian"	3063	0.0109260963551142
1902	"F"	"Gladys"	2809	0.0100200472287025
1902	"M"	"Frank"	2756	0.0207609850168363
1902	"F"	"Edna"	2754	0.00982385548873146
1902	"F"	"Mildred"	2750	0.00980958699855175
1902	"F"	"Dorothy"	2707	0.00965620072911985
1902	"F"	"Annie"	2664	0.00950281445968795
1902	"F"	"Grace"	2642	0.00942433776369953
1902	"F"	"Emma"	2514	0.00896774607794876
1902	"F"	"Bessie"	2448	0.00873231598998352
1902	"F"	"Rose"	2444	0.00871804749980381
1902	"F"	"Clara"	2432	0.00867524202926467
1902	"F"	"Bertha"	2372	0.008461214676569
1902	"F"	"Frances"	2326	0.00829712703950231
1902	"M"	"Edward"	2294	0.0172807328115466
1902	"F"	"Mabel"	2280	0.00813303940243563
1902	"F"	"Hazel"	2238	0.00798322025554866
1902	"F"	"Irene"	2210	0.00788334082429068
1902	"F"	"Gertrude"	2207	0.00787263945665589
1902	"M"	"Henry"	2154	0.0162261109311558
1902	"M"	"Thomas"	2134	0.0160754506625285
1902	"F"	"Pearl"	2100	0.00749095734434861
1902	"F"	"Minnie"	2055	0.00733043682982685
1902	"F"	"Martha"	2030	0.00724125876620365
1902	"F"	"Catherine"	1896	0.00676326434518331
1902	"F"	"Myrtle"	1884	0.00672045887464418
1902	"M"	"Walter"	1858	0.0139963389554724
1902	"F"	"Edith"	1853	0.00660987807575141
1902	"F"	"Ida"	1836	0.00654923699248764
1902	"F"	"Esther"	1833	0.00653853562485286
1902	"F"	"Louise"	1832	0.00653496850230793
1902	"M"	"Harry"	1750	0.0131827735048852
1902	"F"	"Eva"	1727	0.0061604206350905
1902	"F"	"Elsie"	1720	0.006135450777276
1902	"F"	"Sarah"	1710	0.00609977955182672
1902	"F"	"Agnes"	1676	0.00597849738529917
1902	"F"	"Josephine"	1566	0.0055861139053571
1902	"F"	"Nellie"	1566	0.0055861139053571
1902	"M"	"Willie"	1565	0.011789166020083
1902	"F"	"Laura"	1559	0.00556114404754261
1902	"F"	"Lillie"	1533	0.00546839886137448
1902	"F"	"Ella"	1525	0.00543986188101506
1902	"F"	"Julia"	1501	0.00535425093993679
1902	"M"	"Arthur"	1486	0.0111940579590053
1902	"F"	"Ruby"	1458	0.00520086467050489
1902	"F"	"Viola"	1447	0.00516162632251068
1902	"F"	"Beatrice"	1429	0.00509741811670198
1902	"F"	"Carrie"	1376	0.0049083606218208
1902	"M"	"Albert"	1375	0.0103578934681241
1902	"F"	"Mattie"	1353	0.00482631680328746
1902	"F"	"Thelma"	1310	0.00467293053385556
1902	"M"	"Clarence"	1292	0.00973265335332093
1902	"M"	"Fred"	1286	0.00968745527273275
1902	"F"	"Mae"	1261	0.00449814152915409
1902	"F"	"Jessie"	1240	0.00442323195571061
1902	"F"	"Alma"	1229	0.0043839936077164
1902	"F"	"Lena"	1225	0.00436972511753669
1902	"F"	"Hattie"	1163	0.00414856351975116
1902	"F"	"Blanche"	1159	0.00413429502957145
1902	"F"	"Evelyn"	1151	0.00410575804921202
1902	"F"	"Mamie"	1127	0.00402014710813375
1902	"F"	"Lucille"	1087	0.00387746220633664
1902	"F"	"Cora"	1081	0.00385605947106707
1902	"M"	"Harold"	1077	0.00811305546557789
1902	"F"	"Stella"	1075	0.0038346567357975
1902	"F"	"Willie"	1071	0.00382038824561779
1902	"M"	"Paul"	1067	0.00803772533126427
1902	"F"	"Lucy"	1065	0.00379898551034822
1902	"M"	"Raymond"	1065	0.00802265930440154
1902	"F"	"Marion"	1033	0.00368483758891053
1902	"F"	"Virginia"	1008	0.00359565952528733
1902	"F"	"Katherine"	1004	0.00358139103510762
1902	"M"	"Roy"	1002	0.00754807945822567
1902	"F"	"Jennie"	985	0.00351361570675399
1902	"F"	"Pauline"	985	0.00351361570675399
1902	"F"	"Lula"	976	0.00348151160384964
1902	"F"	"Fannie"	971	0.003463675991125
